task A
Size of A:,a1:,f:
929,12,3

task B
iteration#,residuum,jacobi
18,5435.61
19,10709.9
20,21119.4
21,41677.7
22,82303.6
23,162629
24,321526
25,635997
26,1.25862e+06
27,2.49184e+06
28,4.93533e+06
29,9.77846e+06
30,1.93808e+07
31,3.84245e+07
32,7.62033e+07
33,1.51167e+08
34,2.99953e+08
35,5.95326e+08
36,1.18183e+09
37,2.34664e+09
38,4.66044e+09
39,9.25744e+09
40,1.83922e+10
41,3.65469e+10
42,7.26337e+10
43,1.44375e+11
44,2.8702e+11
45,5.70681e+11
46,1.13483e+12
47,2.25697e+12
48,4.48926e+12
49,8.93046e+12
50,1.77673e+13
51,3.53522e+13
52,7.03488e+13
53,1.40004e+14
54,2.78654e+14
55,5.54663e+14
56,1.10416e+15
57,2.19823e+15
58,4.37672e+15
59,8.71484e+15
60,1.73541e+16
61,3.45604e+16
62,6.88314e+16
63,1.37096e+17
64,2.7308e+17
65,5.43982e+17
66,1.08369e+18
67,2.15901e+18
68,4.30158e+18
69,8.57091e+18
70,1.70785e+19
71,3.40327e+19
72,6.78211e+19
73,1.35162e+20
74,2.69382e+20
75,5.36911e+20
76,1.07018e+21
77,2.13319e+21
78,4.25228e+21
79,8.47684e+21
80,1.68991e+22
81,3.36908e+22
82,6.71702e+22
83,1.33924e+23
84,2.67028e+23
85,5.32441e+23
86,1.0617e+24
87,2.11713e+24
88,4.22191e+24
89,8.41946e+24
90,1.67909e+25
91,3.34871e+25
92,6.67875e+25
93,1.33207e+26
94,2.65687e+26
95,5.2994e+26
96,1.05705e+27
97,2.10852e+27
98,4.20601e+27
99,8.39027e+27
100,1.67376e+28
101,3.33903e+28
102,6.66132e+28
103,1.32895e+29
104,2.65137e+29
105,5.28983e+29
106,1.05542e+30
107,2.10579e+30
108,4.20161e+30
109,8.38353e+30
110,1.67281e+31
111,3.33793e+31
112,6.66063e+31
113,1.32912e+32
114,2.65228e+32
115,5.29279e+32
116,1.05623e+33
117,2.10785e+33
118,4.20659e+33
119,8.39516e+33
120,1.67546e+34
121,3.34387e+34
122,6.67376e+34
123,1.33199e+35
124,2.6585e+35
125,5.30616e+35
126,1.05909e+36
127,2.11392e+36
128,4.21944e+36
129,8.42222e+36
130,1.68114e+37
131,3.35576e+37
132,6.69857e+37
133,1.33715e+38
134,2.66922e+38
135,5.32838e+38
136,1.06368e+39
137,2.12342e+39
138,4.23901e+39
139,8.4625e+39
140,1.68943e+40
141,3.37276e+40
142,6.73345e+40
143,1.3443e+41
144,2.68385e+41
145,5.35828e+41
146,1.06979e+42
147,2.13589e+42
148,4.26444e+42
149,8.51434e+42
150,1.69998e+43
151,3.39425e+43
152,6.77716e+43
153,1.35318e+44
154,2.7019e+44
155,5.39496e+44
156,1.07724e+45
157,2.15099e+45
158,4.29507e+45
159,8.57643e+45
160,1.71256e+46
161,3.41973e+46
162,6.82875e+46
163,1.36363e+47
164,2.72303e+47
165,5.43769e+47
166,1.08588e+48
167,2.16846e+48
168,4.33037e+48
169,8.64775e+48
170,1.72697e+49
171,3.44882e+49
172,6.88747e+49
173,1.37548e+50
174,2.74695e+50
175,5.48594e+50
176,1.09561e+51
177,2.18808e+51
178,4.36993e+51
179,8.72749e+51
180,1.74304e+52
181,3.4812e+52
182,6.95272e+52
183,1.38862e+53
184,2.77342e+53
185,5.53924e+53
186,1.10634e+54
187,2.20968e+54
188,4.41342e+54
189,8.81501e+54
190,1.76065e+55
191,3.51664e+55
192,7.02401e+55
193,1.40296e+56
194,2.80226e+56
195,5.59724e+56
196,1.118e+57
197,2.23313e+57
198,4.46056e+57
199,8.90978e+57
200,1.7797e+58
201,3.55493e+58
202,7.10095e+58
203,1.41842e+59
204,2.83332e+59
205,5.65965e+59
206,1.13054e+60
207,2.25832e+60
208,4.51115e+60
209,9.01138e+60
210,1.80011e+61
211,3.5959e+61
212,7.18322e+61
213,1.43494e+62
214,2.86649e+62
215,5.72624e+62
216,1.14391e+63
217,2.28515e+63
218,4.565e+63
219,9.11947e+63
220,1.8218e+64
221,3.63943e+64
222,7.27057e+64
223,1.45247e+65
224,2.90166e+65
225,5.7968e+65
226,1.15806e+66
227,2.31355e+66
228,4.62197e+66
229,9.23375e+66
230,1.84472e+67
231,3.68541e+67
232,7.36279e+67
233,1.47096e+68
234,2.93875e+68
235,5.87118e+68
236,1.17298e+69
237,2.34346e+69
238,4.68195e+69
239,9.35401e+69
240,1.86883e+70
241,3.73375e+70
242,7.45971e+70
243,1.49039e+71
244,2.9777e+71
245,5.94926e+71
246,1.18863e+72
247,2.37483e+72
248,4.74484e+72
249,9.48005e+72
total iterations,end residuum,total time[ms]
250,9.48005e+72,163

task D
total iterations,end residuum,total time[ms]
0,2.96037e-13,114

task E
total time
size of matrix,jacobi,gauss,LU
500,3,2,20
1000,13,9,162
1500,48,35,1117
